2025-07-18 18:45:39,753 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:45:41,445 DEBUG   SystemMonitor:28304 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-07-18 18:45:41,445 DEBUG   SenderThread:28304 [sender.py:send():388] send: stats
2025-07-18 18:45:41,728 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:45:41,781 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:45:41,781 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:45:45,597 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:45:46,785 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\config.yaml
2025-07-18 18:45:51,734 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:45:51,971 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:45:56,799 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:45:56,799 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:45:57,569 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:01,742 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:01,917 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:46:02,985 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:05,503 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: partial_history
2025-07-18 18:46:05,503 DEBUG   SenderThread:28304 [sender.py:send():388] send: history
2025-07-18 18:46:05,503 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: summary_record
2025-07-18 18:46:05,506 INFO    SenderThread:28304 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2025-07-18 18:46:05,947 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\wandb-summary.json
2025-07-18 18:46:07,965 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:46:07,996 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:11,461 DEBUG   SenderThread:28304 [sender.py:send():388] send: stats
2025-07-18 18:46:11,743 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:11,822 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
